gp,min,pts,fg,3p,ft,reb,ast,stl,blk,tov,target_5yrs,pts_per_min,per_simple,ts_pct,ast_to_ratio,def_contrib_per_min
54,10.3,3.3,44.5,0.0,47.1,2.2,0.5,0.3,0.2,0.5,0,0.3203883184089011,0.3786407399377922,0.4542950291037915,0.999998000004,0.18446600150815518
52,10.1,3.2,42.0,0.0,57.1,2.5,0.3,0.1,0.6,0.4,0,0.3168316517988464,0.4059405538672718,0.4301074112614486,0.7499981250046874,0.2376237388491348
62,9.8,4.0,47.7,14.3,76.0,1.2,1.1,0.4,0.1,0.9,1,0.4081632236568139,0.4183673042482342,0.5707760928150419,1.2222208641990397,0.13265304768846453
65,9.6,5.0,54.3,0.0,64.2,1.6,0.5,0.3,0.0,0.8,1,0.5208332790798669,0.45833328559028275,0.574976868680573,0.6249992187509765,0.12499998697916803
40,10.0,1.9,48.5,15.4,70.0,2.4,0.4,0.5,0.3,0.5,0,0.1899999810000019,0.39999996000000404,0.5185586689090236,0.7999984000032,0.2299999770000023
55,9.4,4.5,44.9,36.0,73.7,1.2,0.6,0.3,0.1,0.6,0,0.47872335332730287,0.3723403859212354,0.4882811440362101,0.9999983333361111,0.1063829674060673
48,8.7,3.2,40.6,0.0,67.8,1.6,0.6,0.3,0.2,1.0,0,0.3678160496763162,0.3218390434667767,0.46674432125311516,0.5999994000006,0.1724137732857732
23,8.3,1.3,36.7,0.0,45.0,2.0,0.5,0.1,0.3,0.7,0,0.1566264871534353,0.2650602090288905,0.3832544910056067,0.7142846938790087,0.20481925243141538
63,8.2,3.6,37.4,22.0,64.4,1.1,0.8,0.6,0.1,0.7,0,0.43902433670434926,0.34146337299227153,0.4289798786987897,1.1428555102064142,0.1463414455681164
44,7.9,3.3,41.5,0.0,66.0,0.9,0.8,0.5,0.1,0.9,0,0.41772146611120675,0.31645565614485366,0.45479590551380766,0.8888879012356653,0.13924048870373562
54,6.8,1.5,40.4,0.0,31.3,1.9,0.2,0.1,0.3,0.4,1,0.22058820285467606,0.35294112456748167,0.4093884228229134,0.49999875000312505,0.22058820285467606
39,6.8,2.2,37.5,14.3,56.3,0.9,0.4,0.2,0.1,0.5,1,0.32352936418685824,0.22058820285467617,0.4147811407310933,0.7999984000032,0.1176470415224939
36,5.1,2.2,45.3,0.0,44.4,2.1,0.2,0.1,0.1,1.0,1,0.43137246443677174,0.3921567858516106,0.46374348071522736,0.19999980000020004,0.27450975009612744
31,4.5,1.2,34.2,0.0,55.0,1.3,0.1,0.2,0.0,0.3,1,0.26666660740742054,0.3333332592592758,0.40983578563129397,0.33333222222592596,0.22222217283951715
35,4.2,2.9,36.1,9.1,66.7,0.5,0.6,0.1,0.1,0.4,0,0.6904760260771365,0.3809522902494546,0.43001173487196476,1.4999962500093749,0.11904759070295459
82,37.5,21.6,49.6,22.7,79.7,5.4,3.3,1.1,0.2,3.4,1,0.5759999846400005,0.501333319964445,0.5701013212573205,0.9705879498270735,0.1066666638222223
82,34.5,15.5,58.2,0.0,62.4,12.3,1.3,1.0,1.0,2.9,1,0.4492753492963667,0.6405796915774005,0.6069861679992037,0.4482757074911354,0.2898550640621721
72,33.8,17.0,42.4,28.8,70.4,2.9,7.8,2.1,0.2,4.2,1,0.5029585650012259,0.4585798680893531,0.48738529315451296,1.8571424149660916,0.1301775109414938
81,33.1,17.2,52.5,0.0,62.0,6.9,1.8,0.7,0.6,2.7,1,0.519637446536633,0.4864048191418485,0.5545524532787947,0.6666664197531778,0.16918428491890378
81,32.4,21.4,49.7,25.0,71.6,7.0,2.2,1.1,0.3,2.4,1,0.6604938067748826,0.5925925743026985,0.5323382819732198,0.9166662847223814,0.1882715991274198
51,28.8,18.7,46.5,35.2,68.0,4.9,3.2,0.7,0.4,2.6,1,0.6493055330102245,0.527777759452161,0.5133977315287869,1.2307687573966317,0.1458333282696761
82,27.8,11.5,47.7,28.6,67.0,7.4,1.7,0.7,2.2,1.7,1,0.4136690498680198,0.5611510589514005,0.5038555464549994,0.9999994117650519,0.29136689599399657
82,27.0,14.4,56.1,33.3,75.2,9.3,1.6,0.5,0.7,2.9,1,0.5333333135802476,0.6777777526748981,0.6249999457465326,0.5517239476813973,0.27407406392318284
79,25.7,10.7,41.4,21.5,75.0,1.9,4.8,1.0,0.1,2.0,1,0.4163423962512686,0.381322942360975,0.46749384240703923,2.3999988000005996,0.09727626080637117
80,25.0,8.3,44.1,0.0,70.3,3.8,2.4,0.9,0.0,1.4,1,0.33199998672000053,0.3599999856000006,0.4743940930047906,1.714284489796793,0.11599999536000018
78,22.3,12.8,61.3,0.0,64.2,5.9,1.2,0.5,1.1,2.5,1,0.5739910056506276,0.6412555766253106,0.6306660789647143,0.47999980800007674,0.24663676024050402
76,22.3,12.1,48.2,23.1,77.8,4.1,1.9,0.8,0.5,2.4,1,0.5426008725291088,0.4887892157493624,0.5165641635447265,0.791666336805693,0.1793721892658211
80,21.3,9.6,47.7,0.0,68.4,5.1,1.8,0.7,0.2,1.3,1,0.45070420419229085,0.5117370651766635,0.5112909553375634,1.3846143195274465,0.19248825387379087
74,20.5,9.3,45.9,9.1,66.4,4.4,1.5,0.7,0.2,1.3,1,0.4536585144556822,0.45853656299821655,0.4853861706277484,1.1538452662728722,0.1707316989886976
74,20.5,9.3,45.9,9.1,66.4,4.4,1.5,0.7,0.2,1.3,1,0.4536585144556822,0.45853656299821655,0.4853861706277484,1.1538452662728722,0.1707316989886976
82,19.8,7.9,48.1,0.0,75.7,5.2,1.8,0.6,0.9,1.8,1,0.398989878838895,0.5404040131109085,0.5329195179547331,0.9999994444447531,0.25757574456688154
79,19.2,7.0,43.4,0.0,77.5,3.3,0.6,0.5,0.3,1.4,0,0.36458331434461905,0.33333331597222315,0.49518951680963263,0.42857112244919826,0.14062499267578163
59,18.2,6.1,55.6,0.0,55.1,5.2,0.6,0.8,1.3,1.1,0,0.33516481674918586,0.5549450244535703,0.5690297445840028,0.5454540495872277,0.3186813011713571
64,17.7,4.6,51.8,0.0,50.4,5.4,0.9,0.9,1.2,1.2,1,0.25988699096683665,0.5141242647387421,0.5236792978872271,0.7499993750005209,0.32203388011108025
63,17.2,5.3,46.1,0.0,58.3,4.7,1.0,0.3,1.3,0.9,1,0.30813951696863273,0.4941860177798828,0.4864169444902818,1.1111098765445815,0.27906975121687494
71,17.0,4.9,50.3,0.0,70.8,3.6,0.7,0.6,0.3,0.8,1,0.28823527716263075,0.40588232906574534,0.5280171275825155,0.874998906251367,0.17647057785467188
82,16.9,6.4,41.3,0.0,76.0,1.8,3.3,1.1,0.0,1.6,1,0.37869820244389335,0.4319526371625658,0.4881024270740654,2.0624987109383057,0.13609466650327418
63,16.3,6.3,45.3,28.1,72.6,1.9,2.5,0.8,0.2,1.3,0,0.38650304377281935,0.4233128574654688,0.4943502049042365,1.9230754437881201,0.1165644100267233
64,16.1,7.0,46.5,30.5,65.7,1.4,2.3,0.8,0.1,1.4,0,0.4347825816905228,0.3913043235214706,0.5144032165780106,1.6428559693885934,0.11801241503028476
71,16.0,6.9,46.4,0.0,72.0,2.7,1.2,0.5,0.4,1.0,0,0.4312499730468767,0.4312499730468767,0.495689583952646,1.1999988000012,0.16874998945312567
75,15.8,7.3,51.3,0.0,69.9,3.0,1.1,0.3,0.3,1.4,1,0.46202528721358943,0.45569617369011567,0.562576978641033,0.7857137244901969,0.15822783808684568
80,14.8,4.5,51.9,0.0,52.0,4.8,1.1,0.2,1.5,1.6,1,0.3040540335098626,0.5472972603177526,0.5281688901011995,0.6874995703127686,0.3513513276113968
80,14.8,6.6,52.1,0.0,64.1,3.2,1.0,0.5,0.9,1.3,1,0.44594591581446513,0.5135134788166569,0.535714198747695,0.7692301775152481,0.22972971420745172
77,14.0,4.9,54.6,0.0,60.1,2.6,0.7,0.4,0.3,0.9,1,0.34999997500000185,0.41428568469387966,0.57837568971301,0.777776913581207,0.16428570255102123
49,13.0,3.9,43.5,0.0,59.4,1.6,0.8,0.4,0.0,0.5,0,0.2999999769230787,0.2846153627218952,0.4674016137580024,1.5999968000064,0.09999999230769291
24,9.3,2.3,31.6,28.0,73.3,0.6,1.4,0.4,0.0,0.8,0,0.2473118013643224,0.23655911434848234,0.4316815196390692,1.749997812502734,0.09677418314256095
72,11.9,2.9,50.9,0.0,45.9,2.5,0.6,0.3,0.7,0.7,0,0.24369745851281863,0.3781512287267875,0.5127296631083228,0.8571416326548105,0.2100840159593264
54,11.4,4.6,51.0,0.0,82.0,1.2,0.5,0.3,0.0,0.8,1,0.40350873653432134,0.3421052331486637,0.5631732215540592,0.6249992187509765,0.08771929055093942
49,11.1,4.6,45.9,22.2,64.3,0.8,1.4,0.5,0.0,1.1,0,0.41441437707978585,0.32432429510591926,0.48278747212689493,1.272726115703531,0.09909909017125315
46,10.7,2.9,58.3,50.0,82.5,1.3,0.8,0.4,0.1,0.8,0,0.27102801205345683,0.3551401537252193,0.6602911383009388,0.9999987500015625,0.11214952222901663
54,10.6,3.8,47.8,0.0,81.1,2.5,0.6,0.2,0.2,0.8,0,0.35849053221787436,0.4339622232111111,0.5124054713038103,0.7499990625011718,0.17924526610893718
53,10.6,4.1,35.7,29.4,86.2,1.1,1.6,0.7,0.1,1.0,1,0.38679241634033806,0.35849053221787425,0.4335870487337037,1.5999984000016003,0.13207545923816422
39,9.0,4.9,46.5,0.0,58.5,1.3,0.4,0.5,0.1,0.9,1,0.5444443839506241,0.3777777358024739,0.488436904219118,0.44444395061783265,0.11111109876543349
43,8.6,3.4,54.0,66.7,50.7,0.7,1.3,0.4,0.1,1.0,0,0.3953487912385127,0.36046507436452624,0.5659119287909691,1.2999987000013002,0.10465115062195925
39,8.5,3.5,52.4,0.0,60.4,1.7,0.3,0.3,0.1,0.7,0,0.4117646574394521,0.411764657439452,0.5594627367446493,0.42857081632740524,0.15294115847751077
43,9.2,2.7,35.5,30.1,77.8,1.3,0.3,0.2,0.0,0.3,0,0.2934782289697578,0.2608695368620069,0.46745136168581664,0.9999966666777779,0.13043476843100343
42,8.1,3.4,45.8,0.0,65.4,1.5,0.2,0.2,0.1,0.4,0,0.41975303459839086,0.37037032464563907,0.49591584133143485,0.49999875000312505,0.16049380734644356
42,6.9,3.6,43.3,0.0,74.1,0.6,1.1,0.4,0.1,0.6,1,0.5217390548204268,0.43478254568368907,0.46583838875818095,1.8333302777828704,0.1304347637051067
49,6.9,3.1,44.4,0.0,73.2,1.5,0.1,0.1,0.0,0.4,0,0.44927529720647863,0.37681153959253033,0.4917511130231241,0.24999937500156252,0.159420266750686
51,6.6,3.0,45.1,0.0,67.7,0.7,0.4,0.3,0.1,0.7,0,0.45454538567494157,0.31818176997245917,0.5122949070031055,0.5714277551032071,0.13636361570248248
36,6.6,1.9,32.2,0.0,64.7,0.8,0.4,0.3,0.1,0.6,1,0.2878787442607963,0.16666664141414525,0.3625952814521826,0.6666655555574075,0.1060605899908197
82,35.6,18.9,49.1,0.0,71.6,9.3,1.4,0.6,1.5,3.0,1,0.530898861491605,0.542134816232168,0.5346231876768958,0.4666665111111629,0.2247190948112614
81,35.4,20.6,46.4,19.2,71.6,3.6,2.4,1.3,0.5,2.9,1,0.5819208875163592,0.3954802148169432,0.49376795331889,0.827585921522096,0.1242937817996107
82,31.4,9.6,51.2,0.0,58.8,12.1,1.1,0.8,0.8,1.8,1,0.3057324743397301,0.5605095362895053,0.5437244513225589,0.611110771605127,0.26751591504726385
79,31.3,11.0,48.6,27.8,63.7,6.1,3.2,1.1,0.3,1.9,1,0.35143768845247,0.4440894426808486,0.5145957602361751,1.6842096398896635,0.1661341799957131
80,30.4,15.2,45.2,9.7,74.9,2.4,6.9,1.1,0.1,2.9,1,0.4999999835526321,0.4703947213685948,0.48444667998172614,2.3793095243760263,0.10197368085612893
33,16.4,5.3,37.1,17.4,86.0,1.6,2.8,0.4,0.0,1.5,0,0.3231707120017859,0.31097559079417125,0.4512942010738758,1.8666654222230519,0.11585365147233832
37,8.6,2.1,36.3,19.0,66.7,1.5,0.3,0.2,0.0,0.4,0,0.2441860181179049,0.2325581124932427,0.39893601864133027,0.7499981250046874,0.13953486749594565
81,30.4,9.8,50.3,0.0,76.5,8.6,2.7,0.7,1.0,1.6,1,0.3223684104484076,0.5460526136166901,0.5363396961099282,1.6874989453131592,0.2302631503202911
82,30.2,14.7,47.9,0.0,70.6,5.4,2.5,1.2,0.4,2.0,1,0.4867549507697036,0.4867549507697035,0.5206857097842371,1.2499993750003124,0.14569535941406095
56,28.2,13.2,42.3,0.0,76.7,7.5,1.3,1.0,1.8,2.3,1,0.46808508978421665,0.5177304780946638,0.47536729506141634,0.5652171455577628,0.27659573487249167
81,24.4,11.2,46.8,24.0,73.3,2.9,3.7,1.7,0.4,2.2,1,0.45901637463047645,0.47950817706933696,0.5059630912574005,1.6818174173557192,0.15573769853534022
75,23.6,12.9,49.5,31.0,71.2,1.9,3.6,0.8,0.1,2.9,1,0.5466101463300785,0.4279660835607593,0.536605612595207,1.241378882283144,0.10169491094513088
68,23.5,8.4,46.0,0.0,69.9,6.7,1.5,0.5,0.3,1.8,0,0.35744679330013646,0.4680850864644644,0.5067566956133331,0.8333328703706276,0.2468085001358085
70,23.4,6.1,45.3,33.3,80.6,3.8,1.9,0.7,0.1,1.3,0,0.2606837495434295,0.33760682317919555,0.48443448468321393,1.4615373372789713,0.14529913908978037
81,22.8,11.5,44.4,0.0,77.6,3.3,2.3,1.3,0.3,2.1,1,0.5043859427900902,0.44736840143121065,0.5001739300475009,1.0952375736963933,0.14473683575715632
82,21.8,10.5,49.1,0.0,80.7,4.4,1.6,0.7,0.3,1.5,1,0.48165135405269016,0.5091742885699868,0.5412370576044271,1.0666659555560298,0.15137613984513118
79,21.7,10.2,49.9,0.0,66.3,4.5,1.0,0.6,0.6,1.6,0,0.4700460612881999,0.4700460612882,0.5281689593859819,0.6249996093752441,0.1889400834589823
76,20.8,6.6,40.7,23.5,79.7,1.6,3.3,1.2,0.1,2.2,1,0.3173076770525155,0.30769229289940886,0.4588430952665329,1.4999993181821278,0.1249999939903849
76,20.8,6.6,40.7,23.5,79.7,1.6,3.3,1.2,0.1,2.2,0,0.3173076770525155,0.30769229289940886,0.4588430952665329,1.4999993181821278,0.1249999939903849
82,20.1,10.0,53.3,0.0,67.9,4.4,0.7,0.3,1.8,1.3,1,0.4975124130590839,0.5721392750179464,0.5595344047074301,0.5384611242606736,0.22885571000717855
71,19.8,7.0,44.4,14.8,75.0,2.4,3.2,0.9,0.2,1.5,0,0.35353533568003354,0.41414139322518206,0.481298063627879,2.1333319111120597,0.14646463906744248
81,19.7,7.9,46.0,0.0,72.9,3.6,1.4,0.6,0.3,1.8,0,0.401015208070294,0.39593906619598657,0.5183726353841686,0.7777773456792524,0.15736039810353308
82,19.2,7.4,47.9,5.3,61.0,2.4,4.5,1.5,0.3,1.9,1,0.385416646592883,0.5260416392686645,0.5121815459327871,2.368419806094839,0.18229165717230952
56,18.9,4.7,45.0,0.0,67.5,4.9,0.7,0.6,0.8,1.1,1,0.248677235519723,0.4179893958735771,0.4788100083924189,0.6363630578517655,0.2751322605750126
82,17.9,8.1,51.1,23.5,89.9,1.6,2.0,0.9,0.1,1.2,1,0.45251394120033844,0.45251394120033855,0.5656423791002263,1.6666652777789353,0.11731842920008777
74,17.0,5.4,47.8,20.0,79.3,2.1,1.5,0.8,0.3,1.1,1,0.3176470401384094,0.38823527128027824,0.5648534383151803,1.363635123968069,0.13529410968858177
28,8.1,1.7,42.5,30.4,85.7,1.5,0.4,0.2,0.1,0.5,0,0.20987651729919543,0.30864193720469923,0.5548299250457408,0.7999984000032,0.17283948483463155
60,15.8,8.7,52.9,0.0,67.0,4.4,0.7,0.6,1.4,1.7,1,0.5506328765422229,0.6392404658708567,0.5735758737373584,0.41176446366796254,0.3101265626502176
64,14.8,3.7,49.5,0.0,75.0,1.8,1.8,0.9,0.1,1.4,0,0.24999998310810925,0.35135132761139676,0.5447583790464138,1.285713367347595,0.16891890750547922
68,14.4,5.3,54.2,0.0,59.4,4.5,0.6,0.1,1.1,1.0,1,0.36805552999614377,0.5555555169753114,0.5760868312854714,0.5999994000006,0.2916666464120385
65,11.6,3.9,45.2,32.6,72.9,2.0,0.7,0.3,0.7,0.9,1,0.33620686756837354,0.4051723788644502,0.5293158172324057,0.777776913581207,0.20689653388822984
53,13.7,4.1,41.2,33.3,68.3,1.1,2.6,0.5,0.1,1.0,1,0.29927005114817146,0.33576639884916787,0.4527384159146607,2.5999974000026005,0.10948904310298957
52,13.4,4.8,50.7,0.0,67.5,4.1,0.5,0.4,0.8,0.7,1,0.358208928491871,0.5597014507685484,0.5272406574603125,0.7142846938790087,0.2985074404098925
45,12.9,4.0,51.2,0.0,76.2,3.7,0.5,0.2,0.3,0.7,1,0.3100774953428298,0.4728681803978155,0.5235600723664732,0.7142846938790087,0.23255812150712238
54,12.4,5.6,46.2,30.0,73.7,1.2,1.0,0.4,0.0,0.9,1,0.45161286680541396,0.3467741655827285,0.5192877375208202,1.1111098765445815,0.08064515478668106
81,11.7,4.7,44.2,20.0,76.6,1.2,0.9,0.4,0.1,0.7,1,0.4017093673752678,0.32478629702681233,0.47455563922543637,1.2857124489822158,0.11111110161443578
40,11.5,1.8,32.7,0.0,55.6,0.9,1.4,0.5,0.1,0.9,0,0.15652172551984997,0.17391302835538877,0.34775875279800894,1.555553827162414,0.11304346843100274
48,11.3,4.1,46.2,0.0,69.0,2.0,0.6,0.5,0.3,0.7,0,0.3628318262980684,0.39823005325397753,0.48856041740695483,0.8571416326548105,0.1858406915185229
37,7.8,3.9,46.0,27.3,65.0,1.4,0.2,0.2,0.0,0.4,0,0.4999999358974441,0.3846153353057263,0.502059602971266,0.49999875000312505,0.1282051117685754
44,11.0,4.9,41.8,16.7,66.7,3.0,0.2,0.3,0.1,0.7,0,0.44545450495868144,0.4090908719008299,0.4457786670708394,0.28571387755160355,0.20909089008264636
55,10.7,4.3,45.7,0.0,60.3,2.5,0.5,0.3,0.1,1.1,0,0.4018691213206429,0.36448594724430394,0.47948249788525915,0.4545450413226897,0.16822428334352493
52,10.2,4.2,45.4,0.0,51.6,3.0,0.5,0.4,0.4,0.6,1,0.4117646655132682,0.5098038715878559,0.47425463544384927,0.8333319444467593,0.27450977700884543
59,10.1,3.2,45.4,0.0,56.4,1.0,1.2,0.6,0.1,1.3,0,0.3168316517988464,0.27722769532399055,0.4694834303158949,0.9230762130182977,0.12871285854328132
47,9.6,2.0,35.8,0.0,78.1,0.9,1.5,0.5,0.0,0.6,1,0.20833331163194674,0.29166663628472544,0.43327537553059986,2.499995833340278,0.12499998697916803
60,8.9,2.8,33.0,0.0,73.9,1.2,1.3,0.4,0.0,0.6,0,0.3146067062239656,0.31460670622396564,0.3968252843465747,2.1666630555615742,0.12359549173084364
55,8.4,2.7,41.2,0.0,43.5,1.7,0.3,0.4,0.4,0.6,0,0.3214285331632699,0.3095237726757415,0.4272150546787802,0.49999916666805555,0.23809520975057027
44,5.3,2.6,34.8,50.0,45.9,1.3,0.3,0.2,0.0,0.6,0,0.4905659451762368,0.26415089355643523,0.3765931701642033,0.49999916666805555,0.16981128871485118
51,7.3,2.7,43.4,41.7,59.0,0.9,1.0,0.4,0.0,0.7,0,0.36986296303247085,0.3561643347720089,0.473351867688686,1.4285693877580175,0.13698628260461881
31,6.4,2.3,35.5,29.0,75.0,1.2,0.3,0.1,0.1,0.2,0,0.359374943847665,0.359374943847665,0.4889453703463561,1.4999925000374996,0.1562499755859413
82,38.6,19.0,42.9,36.8,84.4,3.1,6.5,0.9,0.2,3.0,1,0.49222796652259154,0.44300516987033234,0.5454753935762865,2.166665944444685,0.09585491979650468
56,31.2,13.9,41.0,38.6,78.6,3.8,2.4,0.9,0.5,1.6,1,0.44551280623356393,0.3846153722879687,0.5135973608042151,1.499999062500586,0.14102563650558858
33,15.6,3.0,31.8,16.7,52.9,1.4,2.5,0.4,0.1,0.7,0,0.19230767998027692,0.24358972797501743,0.35545015273693065,3.571423469395044,0.09615383999013846
64,28.8,13.5,51.6,0.0,75.1,8.2,1.0,1.2,1.8,1.4,1,0.4687499837239589,0.6354166446035888,0.5560131337715706,0.7142852040819971,0.2986111007426701
61,28.8,14.7,41.2,31.0,74.6,2.4,3.0,1.0,0.3,2.0,1,0.5104166489438663,0.3680555427758491,0.49196783855636955,1.499999250000375,0.11805555145640446
82,28.0,8.8,42.8,35.0,80.6,4.0,0.9,0.7,0.5,1.2,1,0.3142857030612249,0.32142855994898,0.5200945011708629,0.7499993750005209,0.13928570931122466
77,26.4,7.9,43.8,0.0,76.4,5.7,1.2,0.5,0.9,1.2,1,0.2992424129074844,0.3977272576618463,0.48288502654217286,0.9999991666673612,0.1893939322199268
76,26.0,8.2,46.1,27.4,57.0,4.4,0.7,1.2,0.8,0.9,1,0.3153846032544383,0.3730769087278112,0.5031909053521226,0.777776913581207,0.18461537751479315
78,26.0,9.0,45.8,22.2,74.9,5.8,1.5,0.7,0.9,1.3,1,0.3461538328402372,0.44999998269230823,0.5024563976712375,1.1538452662728722,0.22307691449704176
81,25.4,9.2,43.9,35.9,75.8,4.1,1.2,0.6,0.2,1.3,1,0.36220471014942085,0.3582677024304053,0.5220153742606248,0.9230762130182977,0.1692913319176641
61,23.2,6.2,37.2,32.6,54.6,1.8,2.1,0.4,0.1,1.2,1,0.26724136779132035,0.1982758535225925,0.43103442282613696,1.7499985416678823,0.08620689283590979
12,15.5,4.7,35.8,32.3,66.7,2.6,1.3,0.9,0.2,0.6,0,0.3032257868886589,0.38709674921956466,0.48553708976506404,2.1666630555615742,0.21935482455775326
60,20.7,7.9,60.8,50.0,37.1,7.6,0.5,1.0,1.6,0.9,1,0.38164249364045927,0.6666666344605492,0.5734610084986922,0.5555549382722907,0.3574879054353669
45,19.8,6.0,49.3,20.0,74.6,5.9,0.8,0.5,0.5,0.6,0,0.30303028772574303,0.5151514891337632,0.5341879390690992,1.333331111114815,0.24242423018059442
69,17.5,5.5,54.5,42.9,80.9,3.7,0.5,0.2,0.6,0.7,1,0.31428569632653164,0.43999997485714415,0.601487182526863,0.7142846938790087,0.18857141779591896
41,17.4,5.6,41.8,37.5,82.9,2.7,2.9,0.9,0.5,1.1,1,0.3218390619632723,0.49425284515788265,0.5555554453263005,2.6363612396716003,0.17241378319461018
78,17.3,5.0,38.4,32.8,64.4,2.4,1.2,0.8,0.2,0.6,1,0.2890173243342587,0.33526009622774006,0.49058075145589647,1.9999966666722222,0.16763004811387003
78,17.0,7.1,41.7,38.6,90.9,1.2,2.8,0.5,0.0,0.9,1,0.41764703425605676,0.39411762387543375,0.5042612920083391,3.111107654324828,0.08823528892733594
73,17.0,6.4,40.7,33.2,71.4,2.0,0.7,0.6,0.2,0.7,1,0.3764705660899667,0.30588233494809786,0.4875075430366327,0.9999985714306122,0.13529410968858177
56,15.4,8.7,47.9,42.1,75.9,2.1,0.5,0.3,0.2,0.9,0,0.5649350282509722,0.4545454250295177,0.5831098414061874,0.5555549382722907,0.1298701214370051
70,15.1,4.8,43.0,0.0,52.3,4.5,0.7,0.6,0.4,1.3,1,0.3178807736502799,0.4172185154159924,0.45248860247198297,0.5384611242606736,0.2516556124731383
61,14.8,6.1,44.6,38.4,84.3,1.5,0.9,0.2,0.2,0.7,1,0.4121621343133693,0.3648648402118351,0.5772141224045946,1.2857124489822158,0.11486485710372589
48,14.6,3.0,37.1,31.5,57.1,0.9,3.0,0.5,0.1,1.2,0,0.20547943798086044,0.2945205277725666,0.46410876729307937,2.499997916668403,0.09589040439106819
79,13.4,2.9,32.7,20.9,81.8,3.3,0.7,0.5,0.3,0.7,1,0.21641789429717206,0.3507462424816237,0.4018845892781072,0.9999985714306122,0.25373132434840867
52,13.3,2.3,40.7,39.3,100.0,1.5,0.8,0.3,0.2,0.4,0,0.17293231782463775,0.2556390785233775,0.5255939096919973,1.9999950000125002,0.13533833568884696
63,13.1,6.0,48.2,0.0,53.3,4.7,0.5,0.3,0.7,0.8,1,0.4580152322125777,0.6030533890798939,0.4960316640159286,0.6249992187509765,0.2977099009381755
11,13.7,4.8,41.5,20.0,88.9,0.9,0.8,0.5,0.1,0.2,0,0.3503649379295666,0.3357663988491679,0.5449590043235685,3.9999800000999994,0.09489050402259094
63,12.7,3.7,43.6,25.7,66.7,1.7,0.3,0.3,0.3,0.5,0,0.2913385597371213,0.2755905294810607,0.48026986493513374,0.5999988000023999,0.1574803025606061
47,12.3,3.3,36.8,37.8,58.8,1.0,0.7,0.3,0.0,0.6,0,0.2682926611144178,0.1788617740762785,0.4332982055414376,1.166664722225463,0.08943088703813927
73,12.2,4.0,38.2,13.8,76.9,2.0,0.8,0.5,0.1,0.8,1,0.3278688255845225,0.3114753843052963,0.43516091489101066,0.9999987500015625,0.17213113343187433
51,12.1,4.0,40.0,38.3,71.9,2.2,0.9,0.2,0.2,0.6,0,0.3305784850761583,0.38842971996448605,0.5313494868890842,1.4999975000041668,0.1818181667918871
47,11.5,3.7,58.2,0.0,64.3,3.1,0.2,0.4,0.2,0.4,0,0.3217391024574694,0.5043477822306277,0.5847027229131724,0.49999875000312505,0.1826086797731583
57,11.2,4.1,51.3,0.0,66.7,3.7,0.9,0.2,0.5,0.7,1,0.3660713958864825,0.5982142323023006,0.5321909314146076,1.2857124489822158,0.28571426020408397
46,9.9,2.8,51.5,0.0,61.0,2.8,0.1,0.3,0.8,0.4,0,0.2828282542597723,0.5050504540353075,0.539291009518101,0.24999937500156252,0.2828282542597723
41,9.9,2.9,37.5,28.0,72.4,0.9,0.6,0.4,0.1,0.5,0,0.2929292633404785,0.25252522701765373,0.4820477120852021,1.1999976000047998,0.12121210896847384
30,25.7,5.8,40.0,32.5,72.4,3.5,1.5,0.7,0.3,0.7,0,0.2256809250707811,0.2957198328513684,0.5052263928177015,2.1428540816370263,0.1167315129676454
40,9.4,4.6,47.6,0.0,76.8,2.8,0.3,0.1,0.1,0.5,1,0.48936165006790955,0.5531914305115498,0.5329007106346824,0.5999988000023999,0.2127659348121346
48,8.2,2.1,38.1,17.4,56.3,0.9,1.3,0.2,0.1,0.7,0,0.25609752974420374,0.28048777067222314,0.41469177934763846,1.8571402040854228,0.14634144556811643
35,7.8,2.6,38.4,25.0,72.4,0.8,1.2,0.2,0.1,0.8,0,0.3333332905982961,0.29487175706772345,0.4558203170335494,1.4999981250023435,0.0897435782380028
27,7.5,2.8,29.5,22.6,89.5,0.3,1.0,0.2,0.0,0.6,0,0.37333328355556217,0.17333331022222528,0.3880264999926552,1.6666638888935186,0.05333332622222317
23,6.4,3.1,35.3,30.0,100.0,0.8,0.2,0.1,0.1,0.3,1,0.48437492431641804,0.31249995117188256,0.4748773054910216,0.6666644444518519,0.12499998046875305
66,32.3,12.8,41.5,38.0,75.9,3.2,3.8,0.7,0.1,2.6,1,0.3962848174524825,0.3281733644528372,0.5069708090168878,1.4615378994085,0.10835912977216318
56,29.4,12.6,42.8,31.3,76.4,3.6,2.3,0.9,0.3,2.1,0,0.4285714139941696,0.3571428449951413,0.5022321028195071,1.0952375736963933,0.11904761499838044
59,28.9,9.5,40.1,30.6,79.8,3.2,2.8,1.7,0.1,1.9,1,0.3287197118090065,0.3321799193017329,0.4801859603532188,1.4736834349034553,0.14532871469450814
